symbol,priceChange,priceChangePercent,weightedAvgPrice,prevClosePrice,lastPrice,lastQty,bidPrice,bidQty,askPrice,askQty,openPrice,highPrice,lowPrice,volume,quoteVolume,openTime,closeTime,firstId,lastId,count
VITEUSD4,0.0,0.0,0.0,0.0254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-12 09:54:21.826,2025-02-13 09:54:21.826,-1,-1,0
WAXPUSDT,-0.00484,-20.561,0.02149806,0.02333,0.0187,668.0,0.0187,74612.0,0.0215,88534.0,0.02354,0.02354,0.01821,24782.0,532.76488,2025-05-30 14:29:53.086,2025-05-31 14:29:53.086,195330,195347,18
WAXPUSD4,0.0,0.0,0.0,0.0799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-12 09:54:21.826,2025-02-13 09:54:21.826,-1,-1,0
LTOUSDT,0.0,0.0,0.0391,0.0391,0.0391,3950.0,0.0271,33210.0,0.0463,15246.0,0.0391,0.0391,0.0391,3950.0,154.445,2025-05-29 21:06:24.788,2025-05-30 21:06:24.788,65703,65704,2
LTOUSD4,0.0,0.0,0.0,0.1039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-12 09:54:21.826,2025-02-13 09:54:21.826,-1,-1,0
FETUSDT,-0.025,-3.197,0.75565274,0.774,0.757,4.0,0.756,2926.2,0.759,1481.5,0.782,0.792,0.715,85397.8,64531.0819,2025-05-30 17:35:56.670,2025-05-31 17:35:56.670,1307663,1307916,254
FETUSD4,0.0,0.0,0.0,0.4293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-12 09:54:21.826,2025-02-13 09:54:21.826,-1,-1,0
BONDUSDT,0.0,0.0,0.0,3.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-12 09:54:21.826,2025-02-13 09:54:21.826,-1,-1,0
BONDUSD4,0.0,0.0,0.0,4.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-12 09:54:21.826,2025-02-13 09:54:21.826,-1,-1,0
LOKAUSDT,0.0,0.0,0.0,0.0604,0.0,0.0,0.056,12364.4,0.0621,805.2,0.0,0.0,0.0,0.0,0.0,2025-05-30 17:34:26.525,2025-05-31 17:34:26.525,-1,-1,0
LOKAUSD4,0.0,0.0,0.0,0.7049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-12 09:54:21.826,2025-02-13 09:54:21.826,-1,-1,0
ICPUSDT,-0.075,-1.51,4.78296893,4.86,4.892,109.63,4.835,6.0,4.858,10.34,4.967,5.009,4.684,2377.37,11370.88684,2025-05-30 17:35:54.950,2025-05-31 17:35:54.950,415193,415297,105
ICPUSD4,0.0,0.0,0.0,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-12 09:54:21.826,2025-02-13 09:54:21.826,-1,-1,0
TUSDT,-0.001,-6.25,0.01538629,0.016,0.015,25080.0,0.01361,34011.5,0.01538,3251.0,0.016,0.016,0.015,40866.2,628.7792,2025-05-30 17:33:05.541,2025-05-31 17:33:05.541,39904,39924,21
TUSD4,0.0,0.0,0.0,0.0437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-12 09:54:21.826,2025-02-13 09:54:21.826,-1,-1,0
OPUSDT,-0.026,-3.939,0.63871156,0.664,0.634,4.47,0.644,692.34,0.647,1124.53,0.66,0.669,0.6,46575.63,29748.39307,2025-05-30 17:35:49.073,2025-05-31 17:35:49.073,516848,516984,137
OPUSD4,0.0,0.0,0.0,2.829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-12 09:54:21.826,2025-02-13 09:54:21.826,-1,-1,0
ROSEUSDT,-0.00214,-6.946,0.02961947,0.03003,0.02867,104.5,0.02785,27112.7,0.02864,53246.1,0.03081,0.03118,0.02679,494398.8,14643.828114,2025-05-30 17:35:57.800,2025-05-31 17:35:57.800,396752,396853,102
ROSEUSD4,0.0,0.0,0.0,0.0546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-12 09:54:21.826,2025-02-13 09:54:21.826,-1,-1,0
CELOUSDT,-0.0558,-15.073,0.32794889,0.3584,0.3144,14.3,0.3113,3088.5,0.3336,3572.5,0.3702,0.3826,0.3093,1116.1,366.02376,2025-05-30 17:35:39.183,2025-05-31 17:35:39.183,66278,66326,49
CELOUSD4,0.0,0.0,0.0,0.799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-12 09:54:21.826,2025-02-13 09:54:21.826,-1,-1,0
KDAUSDT,-0.0277,-5.755,0.47564807,0.4753,0.4536,9.3,0.402,1460.56,0.4853,4.3,0.4813,0.5733,0.4344,4378.13,2082.449081,2025-05-30 17:35:55.107,2025-05-31 17:35:55.107,333142,333245,104
KDAUSD4,0.0,0.0,0.0,1.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-12 09:54:21.826,2025-02-13 09:54:21.826,-1,-1,0
KSMUSDT,0.05,0.3,16.07979774,16.71,16.74,0.179,15.63,47.965,16.73,60.449,16.69,16.74,15.09,54.088,869.7241,2025-05-30 17:32:17.188,2025-05-31 17:32:17.188,61080,61095,16
KSMUSD4,0.0,0.0,0.0,35.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-12 09:54:21.826,2025-02-13 09:54:21.826,-1,-1,0
ACHUSDT,0.00088,4.245,0.02075154,0.02155,0.02161,138.0,0.02141,42208.0,0.02173,94542.0,0.02073,0.02163,0.01979,60907.0,1263.91424,2025-05-30 17:35:43.501,2025-05-31 17:35:43.501,315156,315167,12
ACHUSD4,0.0,0.0,0.0,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-12 09:54:21.826,2025-02-13 09:54:21.826,-1,-1,0
DARUSDT,0.00449,3.686,0.1318398,0.1328,0.12629,10.0,0.0,0.0,0.0,0.0,0.1218,0.1328,0.10092,1905.0,251.15482,2025-03-03 03:17:18.823,2025-03-04 03:17:18.823,32085,32099,15
DARUSD4,0.0,0.0,0.0,0.2487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-12 09:54:21.826,2025-02-13 09:54:21.826,-1,-1,0
RNDRUSDT,0.0,0.0,0.0,4.818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-12 09:54:21.826,2025-02-13 09:54:21.826,-1,-1,0
RNDRUSD4,0.0,0.0,0.0,1.885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-12 09:54:21.826,2025-02-13 09:54:21.826,-1,-1,0
SYSUSDT,-0.0024,-4.908,0.04663464,0.0491,0.0465,500.0,0.0448,55.0,0.0475,55.0,0.0489,0.0489,0.0465,9352.0,436.1272,2025-05-29 06:04:09.097,2025-05-30 06:04:09.097,68522,68529,8
SYSUSD4,0.0,0.0,0.0,0.1694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-12 09:54:21.826,2025-02-13 09:54:21.826,-1,-1,0
RADUSDT,0.0,0.0,0.0,0.751,0.0,0.0,0.7,1.5,0.996,23.6,0.0,0.0,0.0,0.0,0.0,2025-05-30 17:35:25.012,2025-05-31 17:35:25.012,-1,-1,0
RADUSD4,0.0,0.0,0.0,1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-12 09:54:21.826,2025-02-13 09:54:21.826,-1,-1,0
ILVUSDT,-0.57,-4.402,12.40701657,14.23,12.38,0.09,12.54,47.779,13.05,1.594,12.95,12.95,12.13,14.242,176.70073,2025-05-30 17:34:32.147,2025-05-31 17:34:32.147,50021,50030,10
ILVUSD4,0.0,0.0,0.0,91.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-12 09:54:21.826,2025-02-13 09:54:21.826,-1,-1,0
LDOUSDT,-0.054,-6.061,0.82769933,0.857,0.837,48.41,0.826,909.94,0.843,20.39,0.891,0.891,0.78,1205.78,998.0233,2025-05-30 17:33:01.708,2025-05-31 17:33:01.708,201568,201586,19
LDOUSD4,0.0,0.0,0.0,2.047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-12 09:54:21.826,2025-02-13 09:54:21.826,-1,-1,0
RAREUSDT,-0.0018,-3.203,0.05441043,0.0561,0.0544,183.9,0.0543,184.2,0.0545,183.5,0.0562,0.0573,0.0527,21030.8,1144.29493,2025-05-30 17:29:58.747,2025-05-31 17:29:58.747,55054,55170,117
RAREUSD4,0.0,0.0,0.0,0.156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-12 09:54:21.826,2025-02-13 09:54:21.826,-1,-1,0
LSKUSDT,-0.009,-2.045,0.43472594,0.48,0.431,141.8,0.424,99.0,0.455,269.3,0.44,0.44,0.431,252.5,109.7683,2025-05-30 17:34:32.061,2025-05-31 17:34:32.061,27511,27513,3
LSKUSD4,0.0,0.0,0.0,1.399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-12 09:54:21.826,2025-02-13 09:54:21.826,-1,-1,0
DGBUSDT,0.00015,1.647,0.00920163,0.00911,0.00926,21473.4,0.00906,1176.7,0.00926,40144.7,0.00911,0.01029,0.00846,1290289.6,11872.771231,2025-05-30 17:31:14.673,2025-05-31 17:31:14.673,143644,144104,461
DGBUSD4,0.0,0.0,0.0,0.0107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-12 09:54:21.826,2025-02-13 09:54:21.826,-1,-1,0
REEFUSDT,0.0,0.0,0.00041,0.0004,0.00041,12097.0,0.0004,152722.0,0.0005,16012.0,0.00041,0.00041,0.00041,12097.0,4.95977,2025-05-30 17:30:16.462,2025-05-31 17:30:16.462,71454,71455,2
REEFUSD4,0.0,0.0,0.0,0.0034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-12 09:54:21.826,2025-02-13 09:54:21.826,-1,-1,0
SRMUSDT,0.0,0.0,0.0,0.16201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-12 09:54:21.826,2025-02-13 09:54:21.826,-1,-1,0
SRMUSD,0.0,0.0,0.0,0.1772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-12 09:54:21.826,2025-02-13 09:54:21.826,-1,-1,0
ALICEUSDT,0.0331,7.788,0.43020048,0.4775,0.4581,21.82,0.3681,854.77,0.4576,109.27,0.425,0.4581,0.425,138.88,59.746242,2025-05-30 17:34:25.547,2025-05-31 17:34:25.547,21423,21424,2
ALICEUSD4,0.0,0.0,0.0,1.801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-12 09:54:21.826,2025-02-13 09:54:21.826,-1,-1,0
FORTHUSDT,-0.035,-1.518,2.33291439,2.445,2.271,5.52,2.247,289.14,2.335,328.09,2.306,2.445,2.271,264.35,616.70592,2025-05-30 17:34:30.685,2025-05-31 17:34:30.685,28119,28132,14
FORTHUSD4,0.0,0.0,0.0,3.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-12 09:54:21.826,2025-02-13 09:54:21.826,-1,-1,0
ASTRUSDT,-0.00074,-2.69,0.02696762,0.02747,0.02677,7471.0,0.0263,720.0,0.02631,1710.3,0.02751,0.02751,0.02677,10225.8,275.765462,2025-05-30 12:21:58.677,2025-05-31 12:21:58.677,64650,64653,4
ASTRUSD4,0.0,0.0,0.0,0.0541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-12 09:54:21.826,2025-02-13 09:54:21.826,-1,-1,0
BTRSTUSDT,-0.001,-0.38,0.26097719,0.266,0.262,93.8,0.251,64.4,0.257,5.2,0.263,0.263,0.253,302.5,78.9456,2025-05-30 17:35:57.435,2025-05-31 17:35:57.435,19957,19962,6
BTRSTUSD4,0.0,0.0,0.0,1.083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-12 09:54:21.826,2025-02-13 09:54:21.826,-1,-1,0
GALUSDT,0.0,0.0,0.0,2.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-12 09:54:21.826,2025-02-13 09:54:21.826,-1,-1,0
GALUSD4,0.0,0.0,0.0,2.304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-12 09:54:21.826,2025-02-13 09:54:21.826,-1,-1,0
SANDUSDT,-0.0135,-4.821,0.27340507,0.2738,0.2665,8.0,0.2551,234.0,0.2764,111.0,0.28,0.28,0.2533,16731.0,4574.3403,2025-05-30 17:32:11.070,2025-05-31 17:32:11.070,148379,148395,17
SANDUSD4,0.0,0.0,0.0,0.7269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-12 09:54:21.826,2025-02-13 09:54:21.826,-1,-1,0
BALUSDT,0.0,0.0,0.0,1.186,0.0,0.0,1.031,95.06,1.054,47.44,0.0,0.0,0.0,0.0,0.0,2025-05-30 17:35:57.177,2025-05-31 17:35:57.177,-1,-1,0
BALUSD4,0.0,0.0,0.0,6.869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-12 09:54:21.826,2025-02-13 09:54:21.826,-1,-1,0
POLYXUSD4,0.0,0.0,0.0,0.2063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-12 09:54:21.826,2025-02-13 09:54:21.826,-1,-1,0
GLMUSDT,0.0,0.0,0.246,0.2541,0.246,406.5,0.225,2327.4,0.2355,2445.9,0.246,0.246,0.246,406.5,99.999,2025-05-30 17:35:56.255,2025-05-31 17:35:56.255,25712,25712,1
GLMUSD4,0.0,0.0,0.0,0.2611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-12 09:54:21.826,2025-02-13 09:54:21.826,-1,-1,0
CLVUSDT,0.00101,5.742,0.01813351,0.01796,0.0186,263.5,0.01813,870.9,0.0186,5.3,0.01759,0.01869,0.01756,41529.3,753.0719,2025-05-30 17:28:56.150,2025-05-31 17:28:56.150,78148,78188,41
CLVUSD4,0.0,0.0,0.0,0.0759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-12 09:54:21.826,2025-02-13 09:54:21.826,-1,-1,0
TUSDUSDT,0.0,0.0,0.0,0.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-12 09:54:21.826,2025-02-13 09:54:21.826,-1,-1,0
TUSDUSD4,0.0,0.0,0.0,1.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-12 09:54:21.826,2025-02-13 09:54:21.826,-1,-1,0
QNTUSDT,-0.46,-0.42,105.96445917,108.7,109.03,0.289,108.83,6.238,110.3,0.03,109.49,110.29,104.0,9.883,1047.24675,2025-05-30 17:34:52.660,2025-05-31 17:34:52.660,82895,82911,17
QNTUSD4,0.0,0.0,0.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-12 09:54:21.826,2025-02-13 09:54:21.826,-1,-1,0
STGUSDT,-0.0057,-3.088,0.18306154,0.1848,0.1789,20.0,0.1703,3243.1,0.1787,5193.3,0.1846,0.1846,0.1789,74.1,13.56486,2025-05-30 17:35:57.509,2025-05-31 17:35:57.509,28505,28506,2
STGUSD4,0.0,0.0,0.0,0.7365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-12 09:54:21.826,2025-02-13 09:54:21.826,-1,-1,0
AXLUSDT,0.001,0.326,0.30805805,0.322,0.308,6.9,0.313,87.0,0.316,87.0,0.307,0.31,0.307,2006.9,618.2417,2025-05-30 17:35:42.456,2025-05-31 17:35:42.456,34026,34030,5
AXLUSD4,0.0,0.0,0.0,0.603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-12 09:54:21.826,2025-02-13 09:54:21.826,-1,-1,0
KAVAUSDT,0.043,11.227,0.40316672,0.3835,0.426,1.9,0.4194,3.0,0.426,3.3,0.383,0.426,0.3643,1064.1,429.00971,2025-05-30 17:31:05.121,2025-05-31 17:31:05.121,89357,89387,31
KAVAUSD4,0.0,0.0,0.0,0.967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-12 09:54:21.826,2025-02-13 09:54:21.826,-1,-1,0
APTUSDT,-0.081,-1.656,4.72873173,4.927,4.81,71.69,4.702,180.64,4.723,182.35,4.891,4.991,4.529,803.47,3799.39408,2025-05-30 17:35:57.637,2025-05-31 17:35:57.637,148938,149019,82
APTUSD4,0.0,0.0,0.0,14.7068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-12 09:54:21.826,2025-02-13 09:54:21.826,-1,-1,0
MASKUSDT,-0.084,-4.017,2.05243981,2.121,2.007,37.5,1.95,228.7,2.017,170.0,2.091,2.16,1.943,793.3,1628.2005,2025-05-30 17:35:57.443,2025-05-31 17:35:57.443,100095,100117,23
MASKUSD4,0.0,0.0,0.0,4.465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-12 09:54:21.826,2025-02-13 09:54:21.826,-1,-1,0
BOSONUSDT,0.0,0.0,0.1239,0.1239,0.1239,2681.2,0.1239,4394.1,0.1549,834.5,0.1239,0.1239,0.1239,2681.2,332.20068,2025-05-30 16:33:13.466,2025-05-31 16:33:13.466,102244,102250,7
BOSONUSD4,0.0,0.0,0.0,0.2539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-12 09:54:21.826,2025-02-13 09:54:21.826,-1,-1,0
PONDUSDT,-0.00109,-10.225,0.00957928,0.01068,0.00957,4554.0,0.00918,10676.0,0.00945,5291.0,0.01066,0.0108,0.00845,16190.0,155.08855,2025-05-30 17:34:26.688,2025-05-31 17:34:26.688,38507,38512,6
PONDUSD4,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-12 09:54:21.826,2025-02-13 09:54:21.826,-1,-1,0
SOLUSDC,-2.95,-1.852,155.90396652,158.5,156.32,1.291,156.18,35.949,156.86,3.978,159.27,161.32,152.66,75.565,11780.88323,2025-05-30 17:35:53.652,2025-05-31 17:35:53.652,159830,159883,54
ADAUSDC,-0.0127,-1.816,0.68153065,0.6932,0.6867,317.8,0.6823,36324.7,0.6866,10290.4,0.6994,0.713,0.6584,15478.6,10549.14033,2025-05-30 17:35:57.696,2025-05-31 17:35:57.696,69668,69727,60
MXCUSDT,8e-05,3.941,0.00238391,0.00203,0.00211,2294.0,0.0,0.0,0.0,0.0,0.00203,0.0024,0.00203,512163.0,1220.95276,2025-03-10 03:19:59.931,2025-03-11 03:19:59.931,117862,117894,33
MXCUSD4,0.0,0.0,0.0,0.031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-12 09:54:21.826,2025-02-13 09:54:21.826,-1,-1,0
JAMUSDT,9e-06,7.377,0.00012849,0.000124,0.000131,471126.0,0.00013,2609056.0,0.000131,700448.0,0.000122,0.000132,0.000121,23741443.0,3050.605202,2025-05-30 17:34:12.711,2025-05-31 17:34:12.711,345981,346113,133
JAMUSD4,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-12 09:54:21.826,2025-02-13 09:54:21.826,-1,-1,0
TRACUSDT,-0.0065,-1.511,0.429055,0.4303,0.4238,45.0,0.419,234.0,0.433,115.0,0.4303,0.4401,0.4238,160.0,68.6488,2025-05-30 17:34:46.928,2025-05-31 17:34:46.928,32161,32165,5
PROMUSDT,0.0,0.0,0.0,5.472,0.0,0.0,5.35,191.13,5.707,84.47,0.0,0.0,0.0,0.0,0.0,2025-05-30 17:10:25.030,2025-05-31 17:10:25.030,-1,-1,0
PROMUSD4,0.0,0.0,0.0,4.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-12 09:54:21.826,2025-02-13 09:54:21.826,-1,-1,0
DIAUSDT,0.0,0.0,0.0,0.3832,0.0,0.0,0.4019,1015.4,0.4236,253.0,0.0,0.0,0.0,0.0,0.0,2025-05-30 17:35:36.220,2025-05-31 17:35:36.220,-1,-1,0
DIAUSD4,0.0,0.0,0.0,0.423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-12 09:54:21.826,2025-02-13 09:54:21.826,-1,-1,0
BTCDAI,0.0,0.0,0.0,41987.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-12 09:54:21.826,2025-02-13 09:54:21.826,-1,-1,0
ETHDAI,0.0,0.0,0.0,2630.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-12 09:54:21.826,2025-02-13 09:54:21.826,-1,-1,0
ADAETH,5.5e-06,1.838,0.00030233,0.0003031,0.0003047,106.3,0.0,0.0,0.0,0.0,0.0002992,0.0003047,0.0002992,320.2,0.0968054,2025-05-22 01:28:34.755,2025-05-23 01:28:34.755,76892,76894,3
